Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
320.0016	3.6932	6.6004	1.3875	6.8878	0.8014	6.9935	2.2688	7.0218	3.9214	9.4061	2.5435	10.4142	1.0329	6.6767	0.8616	3.0580
328.0016	4.5949	7.8169	2.2565	7.8453	1.8819	8.0011	3.3297	8.3587	5.5190	10.8173	3.5733	12.1072	2.0989	7.6857	1.4397	3.6583
336.0017	4.4724	7.5307	2.2625	7.5212	2.0246	7.7735	3.3790	8.2353	2.4395	10.4037	3.5615	11.7613	2.2915	7.5125	1.5516	3.6325
344.0017	4.0750	7.2767	1.7274	7.3008	1.4454	7.8078	3.0400	8.0312	0.0045	10.2124	3.1183	11.3065	1.9501	7.4333	1.4180	3.4962
352.0018	3.7411	7.0383	1.4271	6.8741	1.2180	7.5632	2.7682	7.6148	3.3406	9.8119	2.7578	10.7284	1.6404	7.1508	1.1824	3.3270
360.0018	3.5269	6.8819	1.1682	6.6344	0.9219	7.3792	2.5164	7.3386	5.6570	9.5652	2.4861	10.4532	1.3435	6.8988	1.0331	3.2244
368.0018	4.1611	7.8382	1.9077	7.1623	1.7380	8.1283	3.3609	8.2753	3.7166	10.5950	3.3509	11.5344	2.0402	7.6486	1.3553	3.6253
376.0019	3.1620	6.6316	1.0680	5.9609	1.0272	7.1990	2.3865	6.9322	-0.3464	9.0740	2.4035	9.5933	1.4657	6.7252	0.9617	3.0489
384.0019	2.6343	6.1573	0.4833	5.4127	0.4693	6.7422	1.7494	6.1974	0.1720	8.4290	1.8117	8.7956	1.0286	6.1533	0.7179	2.7564
392.0020	3.5492	7.0655	1.5340	6.1365	1.5954	7.4338	2.9763	7.4658	4.1525	9.4180	2.9179	10.1844	2.0236	6.9242	1.3175	3.3133
400.0020	3.1606	6.5418	1.1917	5.6814	1.1072	7.0857	2.4588	6.9500	3.9731	8.8063	2.5259	9.4327	1.5831	6.5833	1.0977	3.0896
408.0020	2.2719	5.5145	0.5447	4.4725	0.4468	5.9277	1.1730	5.2095	3.3695	7.3240	1.7081	7.5166	0.8658	5.3951	0.5274	2.3846
416.0021	2.5384	5.5361	0.9737	4.5341	1.0649	5.8428	1.6747	5.4402	5.7462	7.2585	2.0931	7.6395	1.4860	5.3812	0.8838	2.4883
424.0021	2.7126	5.6695	1.2500	4.5427	1.3076	5.9799	2.2453	5.8568	6.1115	7.3686	2.3844	7.8075	1.6687	5.5249	1.0427	2.6267
432.0022	1.7072	4.1650	0.6524	2.9831	0.7028	4.5282	1.3099	4.1333	5.9145	5.3085	1.5636	5.3512	1.0766	4.0932	0.6511	1.8724
440.0022	2.0707	4.4959	1.1332	3.1338	1.2037	4.6246	1.8053	4.4964	8.5818	5.5551	2.0565	5.7994	1.5116	4.1833	0.9170	2.0462
448.0022	2.2280	4.3967	1.7635	2.6623	1.8705	4.2184	2.2724	4.3719	8.1370	5.1071	2.5540	5.3999	1.8663	3.9031	1.0193	2.0081
456.0023	0.5747	2.0099	0.3501	0.6647	0.5916	2.2082	0.7468	1.9479	4.4726	2.1766	0.8682	2.0019	0.8357	1.9097	0.4416	0.9373
464.0023	0.8538	2.6501	0.5020	1.0503	0.9376	2.7255	1.4962	2.6443	4.2382	2.9123	1.1428	2.7702	1.1683	2.3140	0.6306	1.1987
472.0024	0.9326	2.2884	1.0889	0.5230	1.7291	2.1881	1.9240	2.3869	2.9433	2.2019	1.6141	2.0576	1.8909	1.9119	0.9589	1.0827
480.0024	-0.1372	0.8576	-0.0009	-0.5927	0.5028	0.8492	0.2782	0.5236	-0.3787	0.4771	0.3932	0.1473	0.8799	0.5135	0.4091	0.3364
488.0024	-0.0988	1.2637	0.0944	-0.6729	0.4990	0.8694	0.2590	0.3721	0.1792	0.7579	0.4463	0.2854	0.4805	0.4838	0.0282	0.2900
496.0025	-0.4007	0.4511	0.0553	-1.2484	0.5906	0.2571	0.3737	-0.0507	0.4262	-0.2344	0.2818	-0.8182	0.6657	-0.0305	0.1659	0.0407
504.0025	-0.0954	0.8977	0.1217	-0.7014	0.5238	0.7457	0.7305	0.6323	0.2653	0.4471	0.4664	0.0995	0.6783	0.3892	0.3104	0.3225
512.0026	0.3723	1.2429	0.8535	-0.5841	1.2149	0.8742	1.4022	1.1220	2.4941	0.6926	1.1308	0.5453	1.0845	0.6380	0.5083	0.5484
520.0026	-0.0430	0.4406	0.3932	-0.9896	0.7773	0.2813	0.8957	0.5471	1.2013	-0.1705	0.5830	-0.1741	0.7929	0.1066	0.4323	0.3346
528.0026	-0.3071	0.2837	0.1301	-1.2745	0.3769	0.0502	0.5835	0.1509	-1.0051	-0.3876	0.2247	-0.5135	0.0885	-0.0930	-0.0513	0.1719
536.0027	-0.5802	-0.6077	0.1727	-1.8077	0.5079	-0.6200	0.6141	-0.3629	-0.6417	-1.4302	0.0869	-1.7137	0.2540	-0.5954	0.0394	-0.1274
544.0027	-0.5753	-0.6153	-0.0642	-1.5684	0.2786	-0.6034	0.4502	-0.3073	-2.6334	-1.3124	-0.0848	-1.3401	0.2011	-0.6298	0.1097	-0.0638
552.0028	-1.2886	-1.4696	-0.5363	-2.6751	-0.3294	-1.6026	-0.3283	-1.5863	-1.8875	-2.5869	-0.7591	-2.8823	-0.6820	-1.6238	-0.4913	-0.5905
560.0028	-1.6084	-2.0695	-0.8125	-3.0134	-0.5451	-2.0065	-0.3626	-1.9392	1.8770	-3.2503	-1.1146	-3.7029	-0.7736	-2.0353	-0.4830	-0.8212
568.0028	-1.5777	-1.7892	-0.8226	-2.9457	-0.5149	-1.9353	-0.3817	-1.9833	-0.3842	-2.9810	-1.1229	-3.4722	-0.9254	-1.9866	-0.6720	-0.8167
576.0029	-2.4688	-3.3298	-1.3987	-4.2001	-1.1371	-3.3831	-1.4997	-3.7165	-0.9526	-4.9370	-1.9313	-5.7112	-1.4424	-3.3667	-0.9947	-1.5658
584.0029	-1.0419	-1.7189	-0.3146	-2.4111	-0.0961	-1.9177	0.1514	-1.4358	1.8525	-2.7941	-0.5514	-2.7695	-0.1923	-1.9726	-0.0144	-0.5920
592.0029	-0.7033	-1.3042	0.2219	-2.3539	0.3957	-1.7050	0.6533	-1.0102	-2.3293	-2.4454	-0.0308	-2.2810	-0.0199	-1.6545	0.0066	-0.3727
600.0030	-2.4837	-3.7433	-1.3872	-4.2496	-1.3006	-3.7235	-1.7068	-3.9089	-4.3845	-5.3270	-1.9673	-5.8640	-1.5293	-3.6187	-0.9397	-1.6295
608.0030	-1.8770	-2.6885	-0.9769	-3.4029	-0.9673	-2.9835	-1.2121	-3.1102	-1.3572	-4.0566	-1.4626	-4.4569	-1.3895	-2.9570	-0.8975	-1.2806
616.0031	-2.4141	-3.5316	-1.1897	-4.3005	-1.1312	-3.7520	-1.5393	-4.0128	-2.9660	-5.2125	-1.7863	-5.9742	-1.5078	-3.7036	-1.0211	-1.7227
624.0031	-2.6641	-3.8485	-1.7940	-4.1206	-1.7297	-3.8645	-2.0585	-4.2697	-2.9570	-5.3473	-2.2938	-6.0355	-1.6585	-3.9542	-0.9487	-1.8426
632.0031	-1.4703	-2.2205	-0.6459	-2.9469	-0.6095	-2.7026	-0.6911	-2.5861	-0.9594	-3.5068	-1.0270	-3.6876	-0.9252	-2.7614	-0.5575	-1.0665
640.0032	-2.2413	-3.4254	-1.1450	-3.9930	-1.0957	-3.6489	-1.4996	-3.8141	-2.6289	-5.0067	-1.6555	-5.5711	-1.2303	-3.6634	-0.7554	-1.6274
648.0032	-1.7014	-2.5958	-0.8783	-3.1177	-0.8687	-3.0457	-1.3016	-3.1785	-3.0383	-3.9147	-1.2559	-4.1997	-0.9685	-3.1298	-0.5858	-1.3106
656.0033	-1.7705	-2.8338	-0.6840	-3.4975	-0.6869	-3.4820	-1.3231	-3.5913	-3.6639	-4.3639	-1.2123	-4.7108	-1.0807	-3.4581	-0.7661	-1.4790
664.0033	-2.6753	-4.0183	-1.7846	-4.0824	-1.8511	-4.1592	-2.4185	-4.6785	-3.4654	-5.5099	-2.3647	-6.2092	-1.8526	-4.2028	-1.0996	-2.0158
672.0033	-0.7977	-1.8373	-0.1803	-1.7982	-0.2908	-2.2234	-0.3762	-1.8522	0.9044	-2.6503	-0.5853	-2.5082	-0.5779	-2.1206	-0.2812	-0.7885
680.0034	-0.8461	-2.2759	0.0144	-2.0224	0.0417	-2.4787	-0.2026	-1.9551	0.6913	-3.1430	-0.5436	-3.0573	-0.3544	-2.1624	-0.2178	-0.8612
688.0034	-2.1535	-3.2070	-1.5115	-3.0975	-1.4113	-3.0824	-1.8074	-3.4884	-3.5974	-4.2444	-2.0200	-4.8454	-1.5035	-2.9955	-0.9476	-1.5151
696.0035	-1.8685	-2.7360	-1.0571	-3.0536	-1.0058	-2.8472	-1.5883	-3.2574	-3.6532	-3.8834	-1.5045	-4.5022	-1.1816	-2.7917	-0.8271	-1.3860
704.0035	-1.5149	-2.5824	-0.7969	-2.5406	-0.8036	-2.6762	-1.2717	-2.8431	-0.5274	-3.5574	-1.2077	-3.9618	-0.8048	-2.6282	-0.4887	-1.2436
712.0035	-0.3709	-0.7974	-0.0558	-1.0057	-0.0605	-1.1575	0.1011	-0.8247	1.4704	-1.3154	-0.2310	-1.1474	-0.2424	-1.1895	-0.0828	-0.3438
720.0036	-0.6297	-1.3078	-0.0437	-1.5669	-0.0120	-1.6359	-0.3316	-1.4549	-0.6481	-2.0574	-0.2749	-2.0329	-0.1014	-1.6063	-0.0612	-0.5859
728.0036	-1.9011	-2.7222	-1.4534	-2.5733	-1.5075	-2.7734	-2.3540	-3.5146	-1.8737	-3.6260	-1.8064	-4.1954	-1.3167	-2.8374	-0.8226	-1.4722
736.0037	-1.2373	-1.7637	-0.9188	-1.7544	-1.0077	-1.9587	-1.2987	-2.3026	1.0227	-2.4095	-1.2725	-2.7351	-1.2436	-1.9531	-0.7982	-0.9784
